id,audio_filepath,duration,class
id_rc250zgymr,id_rc250zgymr.wav,2.112,stop
id_20f0nss5z9,id_20f0nss5z9.wav,1.654,right
id_dnpdxlxicb,id_dnpdxlxicb.wav,1.664,yes
id_e0rsbcm6fl,id_e0rsbcm6fl.wav,1.578,up
id_p6132frfgw,id_p6132frfgw.wav,1.664,no
id_f8rk22ij44,id_f8rk22ij44.wav,2.854,stop
id_c5760xjfdm,id_c5760xjfdm.wav,2.074,go
id_sm8i9aa5ap,id_sm8i9aa5ap.wav,2.378,yes
id_ejh8p7iar7,id_ejh8p7iar7.wav,1.792,right
id_n1s3wfk5tn,id_n1s3wfk5tn.wav,1.554,up
id_xiph6i3mux,id_xiph6i3mux.wav,1.914,stop
id_nzqw9bvj0i,id_nzqw9bvj0i.wav,2.347,up
id_ls898cbgoy,id_ls898cbgoy.wav,2.261,right
id_vj298cjx69,id_vj298cjx69.wav,1.138,stop
id_1w0ahcy01n,id_1w0ahcy01n.wav,2.178,right
id_rx1o18ex2t,id_rx1o18ex2t.wav,1.358,down
id_4tmnnfpx8v,id_4tmnnfpx8v.wav,1.934,right
id_qdh3x4s307,id_qdh3x4s307.wav,1.578,yes
id_ic4wl3f93b,id_ic4wl3f93b.wav,2.347,up
id_tfpmvk9ktt,id_tfpmvk9ktt.wav,1.38,go
id_ewi5n0esqg,id_ewi5n0esqg.wav,1.792,right
id_1233etpmxq,id_1233etpmxq.wav,2.274,go
id_gachz3cli0,id_gachz3cli0.wav,1.899,left
id_f0y44x2l2a,id_f0y44x2l2a.wav,2.261,right
id_0wca9xh9gd,id_0wca9xh9gd.wav,1.6,go
id_kqssekskwn,id_kqssekskwn.wav,2.274,go
id_1by8ztzi94,id_1by8ztzi94.wav,1.578,up
id_699okjquyy,id_699okjquyy.wav,1.078,no
id_lv2mfgkpvf,id_lv2mfgkpvf.wav,2.347,up
id_4ydthw7mmd,id_4ydthw7mmd.wav,1.354,yes
id_e9r3pue8h1,id_e9r3pue8h1.wav,1.0778333333333334,up
id_hi8kfp8mw6,id_hi8kfp8mw6.wav,1.914,stop
id_deks1yg3bu,id_deks1yg3bu.wav,2.347,up
id_ab73ybrdqx,id_ab73ybrdqx.wav,2.027,down
id_tem27wk1ri,id_tem27wk1ri.wav,1.674,yes
id_f5xmpb6rp1,id_f5xmpb6rp1.wav,1.298,no
id_1h5bxl3mc9,id_1h5bxl3mc9.wav,1.494,no
id_ezag1evbny,id_ezag1evbny.wav,2.176,down
id_87jl64l9re,id_87jl64l9re.wav,1.354,yes
id_8hst3hpelk,id_8hst3hpelk.wav,1.578,yes
id_rze9ferlzx,id_rze9ferlzx.wav,1.554,up
id_4fpupim4qs,id_4fpupim4qs.wav,1.899,left
id_bu4p3s51jg,id_bu4p3s51jg.wav,2.854,stop
id_bjb44cp287,id_bjb44cp287.wav,2.2735,go
id_sltjrs5dk3,id_sltjrs5dk3.wav,1.278,go
id_mxdmwk1r5q,id_mxdmwk1r5q.wav,1.984,left
id_td8x00tbw3,id_td8x00tbw3.wav,1.899,left
id_qx16ljeurl,id_qx16ljeurl.wav,2.178,right
id_ph54otljc8,id_ph54otljc8.wav,1.554,up
id_xcmwxdg4h3,id_xcmwxdg4h3.wav,1.674,yes
id_oislq1fyjb,id_oislq1fyjb.wav,1.38,go
id_wkusvp9eji,id_wkusvp9eji.wav,1.674,yes
id_fq8v3shx2x,id_fq8v3shx2x.wav,2.347,up
id_n5q79t7j3w,id_n5q79t7j3w.wav,1.664,no
id_772e7as5v5,id_772e7as5v5.wav,2.027,down
id_d80wob94bo,id_d80wob94bo.wav,1.494,no
id_levu0me0dt,id_levu0me0dt.wav,1.654,right
id_5vohmz27a7,id_5vohmz27a7.wav,2.274,go
id_gn28q3r7ss,id_gn28q3r7ss.wav,1.078,no
id_c8ytapnlak,id_c8ytapnlak.wav,1.6,go
id_hgh1vfzalp,id_hgh1vfzalp.wav,2.347,up
id_asevaxn1dn,id_asevaxn1dn.wav,2.274,go
id_7qht0ikwey,id_7qht0ikwey.wav,2.378,yes
id_pkzcu4b1o9,id_pkzcu4b1o9.wav,2.667,go
id_vn8hbo1tgg,id_vn8hbo1tgg.wav,1.278,go
id_6tdq3pc4lj,id_6tdq3pc4lj.wav,1.914,stop
id_fsav24axpm,id_fsav24axpm.wav,1.238,right
id_vm9cnitgaq,id_vm9cnitgaq.wav,1.3578333333333332,down
id_vs7ck2nnnb,id_vs7ck2nnnb.wav,1.578,up
id_uwjtgyqz14,id_uwjtgyqz14.wav,1.38,go
id_ca8yic680r,id_ca8yic680r.wav,2.133,yes
id_zvfg084syq,id_zvfg084syq.wav,2.347,up
id_a679gl9lev,id_a679gl9lev.wav,2.0735,go
id_a3kjz3zqp9,id_a3kjz3zqp9.wav,1.278,go
id_g5j6tmlzl2,id_g5j6tmlzl2.wav,2.178,right
id_xp09f6ajei,id_xp09f6ajei.wav,1.078,no
id_w8sgctp0dg,id_w8sgctp0dg.wav,1.298,no
id_ds52zc9jg7,id_ds52zc9jg7.wav,1.984,up
id_f2yzbxej2f,id_f2yzbxej2f.wav,1.354,yes
id_pxbxufgk7c,id_pxbxufgk7c.wav,1.078,no
id_tlveq9zue9,id_tlveq9zue9.wav,2.118,go
id_i3q7gupia4,id_i3q7gupia4.wav,1.494,no
id_nu0bybi05m,id_nu0bybi05m.wav,2.112,stop
id_gm76akd00a,id_gm76akd00a.wav,1.914,stop
id_7gv494spix,id_7gv494spix.wav,1.792,right
id_n0kb6qc35e,id_n0kb6qc35e.wav,2.027,down
id_5nl98c71m9,id_5nl98c71m9.wav,2.133,stop
id_3jy8mmkyi0,id_3jy8mmkyi0.wav,2.133,yes
id_4bu7ygcxuy,id_4bu7ygcxuy.wav,1.984,up
id_qamjmxiwvp,id_qamjmxiwvp.wav,1.834,up
id_qncplp3q35,id_qncplp3q35.wav,1.578,yes
id_jvqdlxmr48,id_jvqdlxmr48.wav,1.358,down
id_tvxkbs6g7u,id_tvxkbs6g7u.wav,1.354,yes
id_w785pj3va6,id_w785pj3va6.wav,1.3578333333333332,down
id_t9thlf78pf,id_t9thlf78pf.wav,1.674,yes
id_ds9u743lju,id_ds9u743lju.wav,1.578,yes
id_0ux05e17dp,id_0ux05e17dp.wav,1.664,no
id_ty07wwj25h,id_ty07wwj25h.wav,2.998,left
id_yj0ykgyee0,id_yj0ykgyee0.wav,2.854,stop
id_xo3renyaat,id_xo3renyaat.wav,2.069,no
id_jk01yetlon,id_jk01yetlon.wav,1.078,up
id_c3phpndqwv,id_c3phpndqwv.wav,1.654,right
id_z8gyuczjdn,id_z8gyuczjdn.wav,1.494,no
id_e0fz9di2l5,id_e0fz9di2l5.wav,2.274,go
id_6r8l6y4aog,id_6r8l6y4aog.wav,2.133,yes
id_g6k1i6dtbg,id_g6k1i6dtbg.wav,2.378,yes
id_4y07br5gmm,id_4y07br5gmm.wav,1.914,stop
id_ik9dr3vmab,id_ik9dr3vmab.wav,2.133,yes
id_ucjxj0hri8,id_ucjxj0hri8.wav,1.664,no
id_1kkq09p4lx,id_1kkq09p4lx.wav,2.074,no
id_jll0t4kht4,id_jll0t4kht4.wav,2.1335,stop
id_8z1s33mkh5,id_8z1s33mkh5.wav,1.298,no
id_gfzvrnbt7n,id_gfzvrnbt7n.wav,2.118,go
id_4tlsngojfo,id_4tlsngojfo.wav,1.934,right
id_n4axs0f43w,id_n4axs0f43w.wav,2.854,stop
id_ljzzqg0zvw,id_ljzzqg0zvw.wav,1.984,up
id_2oakt32tio,id_2oakt32tio.wav,2.854,stop
id_aj115uc085,id_aj115uc085.wav,1.574,left
id_2r16f5ip4s,id_2r16f5ip4s.wav,2.074,go
id_4ldxextwp8,id_4ldxextwp8.wav,1.984,up
id_2i2jj93jjy,id_2i2jj93jjy.wav,2.378,yes
id_orynyljne5,id_orynyljne5.wav,1.578,up
id_q2kt6qnaco,id_q2kt6qnaco.wav,1.934,right
id_s5ypyolznk,id_s5ypyolznk.wav,1.354,yes
id_63bobkin7p,id_63bobkin7p.wav,1.358,down
id_kuq8mivby1,id_kuq8mivby1.wav,1.578,up
id_mhnniop9bt,id_mhnniop9bt.wav,1.3799773242630387,go
id_nhiaa1rcra,id_nhiaa1rcra.wav,1.494,no
id_pkc1wsdpey,id_pkc1wsdpey.wav,1.664,yes
id_bp9ltg58zr,id_bp9ltg58zr.wav,1.574,left
id_m7ijpkrn7e,id_m7ijpkrn7e.wav,1.494,no
id_83dyiicqt2,id_83dyiicqt2.wav,2.134,stop
id_qmrn2whmb6,id_qmrn2whmb6.wav,1.578,yes
id_iwdlhks4xq,id_iwdlhks4xq.wav,2.074,go
id_5gxghnyt5z,id_5gxghnyt5z.wav,1.6,go
id_6o33ue3bdo,id_6o33ue3bdo.wav,1.654,right
id_6q79ac9bai,id_6q79ac9bai.wav,1.574,left
id_lwwz70v609,id_lwwz70v609.wav,1.298,no
id_9fub5prfh8,id_9fub5prfh8.wav,1.792,right
id_es2h2sqfeu,id_es2h2sqfeu.wav,2.178,right
id_00x9gqcpsl,id_00x9gqcpsl.wav,1.974,left
id_uo005ekc3e,id_uo005ekc3e.wav,2.274,down
id_rtj0ektru6,id_rtj0ektru6.wav,1.654,right
id_8y72ht04bo,id_8y72ht04bo.wav,1.38,go
id_qvkdnsqros,id_qvkdnsqros.wav,2.176,down
id_npz0zd1mvl,id_npz0zd1mvl.wav,1.338,left
id_jo1i5umb0i,id_jo1i5umb0i.wav,2.854,stop
id_wf6173jfg9,id_wf6173jfg9.wav,2.118,go
id_polu7h7r8x,id_polu7h7r8x.wav,1.914,stop
id_t883qpbos7,id_t883qpbos7.wav,1.574,left
id_at3eangy8f,id_at3eangy8f.wav,2.854,stop
id_w89utkvc8s,id_w89utkvc8s.wav,2.133,stop
id_yphs315xyg,id_yphs315xyg.wav,1.654,right
id_2s89i42uq4,id_2s89i42uq4.wav,1.899,left
id_e6fnzt2z1q,id_e6fnzt2z1q.wav,1.138,stop
id_io7qa0lw9t,id_io7qa0lw9t.wav,1.792,right
id_0uyk03q22d,id_0uyk03q22d.wav,1.38,go
id_962bwpgmsa,id_962bwpgmsa.wav,1.078,up
id_fdgj1okwtd,id_fdgj1okwtd.wav,2.074,no
id_hzweg8n9m5,id_hzweg8n9m5.wav,1.974,left
id_28kdb8pb56,id_28kdb8pb56.wav,2.378,yes
id_93pghbaeco,id_93pghbaeco.wav,1.38,go
id_3l7esyoknh,id_3l7esyoknh.wav,2.069,no
id_tr3t5bv043,id_tr3t5bv043.wav,2.178,right
id_sy2ykuvue1,id_sy2ykuvue1.wav,1.078,no
id_py5p2qjiv3,id_py5p2qjiv3.wav,2.134,stop
id_vmksuudl0v,id_vmksuudl0v.wav,1.674,yes
id_i9an1hz149,id_i9an1hz149.wav,1.278,go
id_ox36qi6ibh,id_ox36qi6ibh.wav,1.578,up
id_wy0qgy9jjo,id_wy0qgy9jjo.wav,1.554,up
id_7yw3o8821h,id_7yw3o8821h.wav,2.069,no
id_hz49kuu62y,id_hz49kuu62y.wav,1.358,down
id_2vgik59baj,id_2vgik59baj.wav,1.238,right
id_1y4cf1l32t,id_1y4cf1l32t.wav,1.554,up
id_srd7e9qm8d,id_srd7e9qm8d.wav,1.984,left
id_k7lyqwehwu,id_k7lyqwehwu.wav,1.834,up
id_5xwevte6q4,id_5xwevte6q4.wav,2.998,left
id_l6gr7s90ls,id_l6gr7s90ls.wav,2.074,go
id_zmj864jwgh,id_zmj864jwgh.wav,1.478,down
id_wt65frbtur,id_wt65frbtur.wav,2.112,stop
id_hh6qk00h2w,id_hh6qk00h2w.wav,2.667,go
id_noyneexcyj,id_noyneexcyj.wav,1.078,up
id_idcd6czc88,id_idcd6czc88.wav,2.998,left
id_6bcc4pukcw,id_6bcc4pukcw.wav,2.074,no
id_kupjb4jhwy,id_kupjb4jhwy.wav,2.118,go
id_obx326h58w,id_obx326h58w.wav,2.176,down
id_zwqv294jxu,id_zwqv294jxu.wav,1.078,up
id_n2zo7qjvwu,id_n2zo7qjvwu.wav,2.274,down
id_9qzkw5htiv,id_9qzkw5htiv.wav,2.274,down
id_kvzzei7b5m,id_kvzzei7b5m.wav,2.1178333333333335,go
id_gsk4j2qvq4,id_gsk4j2qvq4.wav,2.378,yes
id_u8zpqzta94,id_u8zpqzta94.wav,2.118,go
id_7xnbxm1d32,id_7xnbxm1d32.wav,1.664,no
id_c0nizb2oar,id_c0nizb2oar.wav,2.274,go
id_gyzlq80awg,id_gyzlq80awg.wav,2.667,go
id_1r1cpj33gw,id_1r1cpj33gw.wav,1.1378333333333333,stop
id_a8zi2oxhwm,id_a8zi2oxhwm.wav,1.914,stop
id_mwhyeqc46o,id_mwhyeqc46o.wav,1.654,right
id_4s4cnb3673,id_4s4cnb3673.wav,1.278,go
id_qga43f08al,id_qga43f08al.wav,1.8986666666666667,left
id_q9uhqwe9zl,id_q9uhqwe9zl.wav,2.261,right
id_wmvwcck6zr,id_wmvwcck6zr.wav,2.134,stop
id_gidwk8rcg2,id_gidwk8rcg2.wav,1.578,up
id_ss9uzd6k2y,id_ss9uzd6k2y.wav,1.974,left
id_8acfbcdnxd,id_8acfbcdnxd.wav,2.074,go
id_d9nh0gbl8w,id_d9nh0gbl8w.wav,1.914,stop
id_eakgqt3vhc,id_eakgqt3vhc.wav,1.664,no
id_fu92umpqux,id_fu92umpqux.wav,1.2378333333333333,right
id_bt6k4dsqni,id_bt6k4dsqni.wav,2.261,right
id_pdrfg5mruc,id_pdrfg5mruc.wav,1.899,left
id_c516y5mz63,id_c516y5mz63.wav,1.984,left
id_ukzv6vhjoc,id_ukzv6vhjoc.wav,1.574,left
id_6vdvzgrlqc,id_6vdvzgrlqc.wav,2.667,go
id_emdvui3ses,id_emdvui3ses.wav,1.578,up
id_qiyln7d3rs,id_qiyln7d3rs.wav,1.934,right
id_0h7kj7fmdb,id_0h7kj7fmdb.wav,2.112,stop
id_3x77yb9syb,id_3x77yb9syb.wav,1.078,no
id_xxc2vmohvp,id_xxc2vmohvp.wav,1.674,yes
id_at71b52948,id_at71b52948.wav,1.494,no
id_eqd49ncica,id_eqd49ncica.wav,2.112,stop
id_9gx4ex40c1,id_9gx4ex40c1.wav,1.654,right
id_3be1d16kq3,id_3be1d16kq3.wav,2.378,yes
id_hztrjgr18n,id_hztrjgr18n.wav,1.634,down
id_8103d7omxu,id_8103d7omxu.wav,1.578,yes
id_ehe8ol43n4,id_ehe8ol43n4.wav,1.358,down
id_t1bvg0u4ip,id_t1bvg0u4ip.wav,1.38,go
id_drajnd7e44,id_drajnd7e44.wav,2.854,stop
id_f4ctm8pv2k,id_f4ctm8pv2k.wav,1.674,yes
id_clh6fwqb7g,id_clh6fwqb7g.wav,1.298,no
id_698cccufzx,id_698cccufzx.wav,2.074,no
id_yl9sl5bn1u,id_yl9sl5bn1u.wav,1.354,yes
id_mwk1b4qw2l,id_mwk1b4qw2l.wav,1.494,no
id_o9rfp9v4fy,id_o9rfp9v4fy.wav,1.6,go
id_f2i0ww8s7y,id_f2i0ww8s7y.wav,2.178,right
id_obtmgfcstv,id_obtmgfcstv.wav,1.654,right
id_cyo5nrnv0y,id_cyo5nrnv0y.wav,1.3535,yes
id_gpjcl41zhd,id_gpjcl41zhd.wav,1.834,up
id_0imsyvaqc0,id_0imsyvaqc0.wav,1.674,yes
id_34j7cocjj2,id_34j7cocjj2.wav,2.069,no
id_7iwvuvpjhw,id_7iwvuvpjhw.wav,2.998,left
id_k8mrv3fhcr,id_k8mrv3fhcr.wav,2.998,left
id_0mxrm3sveq,id_0mxrm3sveq.wav,1.934,right
id_t7mujbn6fc,id_t7mujbn6fc.wav,2.667,go
id_6e8g4wey4j,id_6e8g4wey4j.wav,2.069,no
id_s5qcdvgmbl,id_s5qcdvgmbl.wav,1.899,left
id_xzj6laytfg,id_xzj6laytfg.wav,1.238,right
id_ck98e7033r,id_ck98e7033r.wav,2.274,down
id_p7d4p2qy6w,id_p7d4p2qy6w.wav,2.998,left
id_7fcm4fon0l,id_7fcm4fon0l.wav,2.027,down
id_bjud4h9vxp,id_bjud4h9vxp.wav,1.574,left
id_2zdy6ro70n,id_2zdy6ro70n.wav,2.074,go
id_eew4qzwr6e,id_eew4qzwr6e.wav,2.074,no
id_nw9axvkeke,id_nw9axvkeke.wav,2.134,stop
id_uyx5qp2zhb,id_uyx5qp2zhb.wav,1.674,yes
id_cwi717ly5x,id_cwi717ly5x.wav,1.574,left
id_ncc6epnkx2,id_ncc6epnkx2.wav,1.914,stop
id_zbthpx2doe,id_zbthpx2doe.wav,1.578,up
id_7rts43333s,id_7rts43333s.wav,1.914,stop
id_wrvzkh5wkn,id_wrvzkh5wkn.wav,2.112,stop
id_b4825vurx2,id_b4825vurx2.wav,2.134,stop
id_lm6yqzcaq6,id_lm6yqzcaq6.wav,2.074,no
id_45il76nbab,id_45il76nbab.wav,2.133,yes
id_1asc6s73j1,id_1asc6s73j1.wav,2.074,go
id_rbnusolqld,id_rbnusolqld.wav,2.998,left
id_5d86i6vui8,id_5d86i6vui8.wav,2.069,no
id_e19760odc5,id_e19760odc5.wav,1.494,no
id_j933rt0k96,id_j933rt0k96.wav,2.378,yes
id_1ja1m4ydme,id_1ja1m4ydme.wav,2.274,down
id_jle7ywptv8,id_jle7ywptv8.wav,1.792,right
id_gilcg9061k,id_gilcg9061k.wav,1.674,yes
id_fqzp0bu9jz,id_fqzp0bu9jz.wav,2.0935,down
id_828ddg04be,id_828ddg04be.wav,1.654,right
id_wtxuz16ksn,id_wtxuz16ksn.wav,2.176,down
id_sv7k4yz628,id_sv7k4yz628.wav,2.069,no
id_hks8u7ao0k,id_hks8u7ao0k.wav,1.914,stop
id_w9vobpzkrr,id_w9vobpzkrr.wav,2.074,no
id_9efwlsc22r,id_9efwlsc22r.wav,1.578,yes
id_p7b1u6c76l,id_p7b1u6c76l.wav,2.178,right
id_nosuptseb5,id_nosuptseb5.wav,1.238,right
id_xdp2u2jq20,id_xdp2u2jq20.wav,1.574,left
id_abphsli4j2,id_abphsli4j2.wav,1.834,up
id_6k4pbp2hks,id_6k4pbp2hks.wav,2.074,no
id_q70e2ckpok,id_q70e2ckpok.wav,1.984,up
id_0wzawmw6vl,id_0wzawmw6vl.wav,1.078,no
id_mcrvwfv9vg,id_mcrvwfv9vg.wav,1.278,go
id_ilawgrtw5v,id_ilawgrtw5v.wav,1.278,go
id_an7ekjs3br,id_an7ekjs3br.wav,2.118,go
id_l7efga695z,id_l7efga695z.wav,1.4935,no
id_h65z4d76h6,id_h65z4d76h6.wav,1.554,up
id_3fll8urqxa,id_3fll8urqxa.wav,1.6,go
id_wfftswn1w7,id_wfftswn1w7.wav,2.069,no
id_im54khd08d,id_im54khd08d.wav,1.478,down
id_wwa2gqisk3,id_wwa2gqisk3.wav,2.134,stop
id_vxxid0hw1c,id_vxxid0hw1c.wav,1.578,yes
id_xqa9zo5xaf,id_xqa9zo5xaf.wav,2.854,stop
id_e5pj3gqhd5,id_e5pj3gqhd5.wav,1.138,stop
id_kyroq3kbqg,id_kyroq3kbqg.wav,1.4778333333333333,down
id_du2nawyjs9,id_du2nawyjs9.wav,1.578,yes
id_q7zwiq5nk4,id_q7zwiq5nk4.wav,2.133,stop
id_tszz0euzvx,id_tszz0euzvx.wav,1.238,right
id_9kbeaa5ktw,id_9kbeaa5ktw.wav,2.112,stop
id_otgn6ngtue,id_otgn6ngtue.wav,1.834,up
id_4894gouslo,id_4894gouslo.wav,1.078,no
id_hpmelhgh9p,id_hpmelhgh9p.wav,1.478,down
id_7cszzvblvw,id_7cszzvblvw.wav,1.634,down
id_yzaw2rmer4,id_yzaw2rmer4.wav,2.998,left
id_9ed98bh6jd,id_9ed98bh6jd.wav,1.6,go
id_odvoym0m9o,id_odvoym0m9o.wav,1.338,left
id_b49f61ghvk,id_b49f61ghvk.wav,1.664,yes
id_0u1v69dwjv,id_0u1v69dwjv.wav,2.112,stop
id_sggdyl6jfq,id_sggdyl6jfq.wav,2.133,yes
id_sezt4tn3v5,id_sezt4tn3v5.wav,1.554,up
id_h3gung2t1n,id_h3gung2t1n.wav,2.998,left
id_pfn6fn6il6,id_pfn6fn6il6.wav,2.854,stop
id_jzum65jj0c,id_jzum65jj0c.wav,1.834,up
id_9qnfu6rd0l,id_9qnfu6rd0l.wav,2.134,stop
id_3bogft8khz,id_3bogft8khz.wav,2.074,no
id_rdwpgje12g,id_rdwpgje12g.wav,1.354,yes
id_0mzj4a23cf,id_0mzj4a23cf.wav,1.338,left
id_pzpkbjns2k,id_pzpkbjns2k.wav,1.984,up
id_e8exij8xt0,id_e8exij8xt0.wav,2.998,left
id_iki48i033n,id_iki48i033n.wav,2.134,stop
id_kpnputtul2,id_kpnputtul2.wav,2.027,down
id_tbw9xhtqrx,id_tbw9xhtqrx.wav,1.38,go
id_nbx3qgd9jp,id_nbx3qgd9jp.wav,1.298,no
id_vospk6b6qj,id_vospk6b6qj.wav,2.112,stop
id_8z6fup01s8,id_8z6fup01s8.wav,1.138,stop
id_cw4hg3lg6e,id_cw4hg3lg6e.wav,2.274,down
id_t3flrn4mal,id_t3flrn4mal.wav,1.6,go
id_j113nlm6h2,id_j113nlm6h2.wav,2.347,up
id_tbrrt121e4,id_tbrrt121e4.wav,1.298,no
id_jpgtmi0i5i,id_jpgtmi0i5i.wav,1.578,yes
id_ifj3uhso18,id_ifj3uhso18.wav,1.984,left
id_btij0kcds7,id_btij0kcds7.wav,1.934,right
id_zokp0tk3zc,id_zokp0tk3zc.wav,1.674,yes
id_oqqs2t25ox,id_oqqs2t25ox.wav,1.354,yes
id_aen4r7gg27,id_aen4r7gg27.wav,1.38,go
id_5j9d21uj4a,id_5j9d21uj4a.wav,1.354,yes
id_tqp0qk5xow,id_tqp0qk5xow.wav,2.069,no
id_43wjxrh4qv,id_43wjxrh4qv.wav,1.554,up
id_z12286q3ye,id_z12286q3ye.wav,2.133,yes
id_rm35mgl3st,id_rm35mgl3st.wav,1.974,left
id_3rcqk9v7rx,id_3rcqk9v7rx.wav,2.274,go
id_osrw3phhyu,id_osrw3phhyu.wav,2.176,down
id_3r7hydjx7w,id_3r7hydjx7w.wav,2.274,go
id_xyh65f5gvo,id_xyh65f5gvo.wav,1.974,left
id_13cs17xuep,id_13cs17xuep.wav,2.1778333333333335,right
id_rguec2c0rn,id_rguec2c0rn.wav,1.078,up
id_ssevljky9v,id_ssevljky9v.wav,2.0735,go
id_u4hdqs5tcm,id_u4hdqs5tcm.wav,1.578,yes
id_8tz4axbh9q,id_8tz4axbh9q.wav,1.984,left
id_20po5xfk5j,id_20po5xfk5j.wav,1.338,left
id_wbj5jet0pr,id_wbj5jet0pr.wav,1.358,down
id_cilkmkjskh,id_cilkmkjskh.wav,1.578,up
id_2fb0br7awj,id_2fb0br7awj.wav,1.494,no
id_8o9t95l1ei,id_8o9t95l1ei.wav,2.274,down
id_cir0j5tylp,id_cir0j5tylp.wav,2.178,right
id_qss0dk9kww,id_qss0dk9kww.wav,1.974,left
id_0lkocmr4oi,id_0lkocmr4oi.wav,1.834,up
id_vvgz8slkck,id_vvgz8slkck.wav,1.914,stop
id_d0nkslsml0,id_d0nkslsml0.wav,1.138,stop
id_o6gxmjqfi9,id_o6gxmjqfi9.wav,1.634,down
id_e82jd37g7y,id_e82jd37g7y.wav,1.899,left
id_9keyhf1811,id_9keyhf1811.wav,2.9978333333333333,left
id_01lrpq1t47,id_01lrpq1t47.wav,2.069,no
id_9kteoa3x2w,id_9kteoa3x2w.wav,1.899,left
id_ekt3lk5znx,id_ekt3lk5znx.wav,1.354,yes
id_03h60puq5h,id_03h60puq5h.wav,2.112,stop
id_vsq4dm35vp,id_vsq4dm35vp.wav,2.854,stop
id_7lhi4laz4x,id_7lhi4laz4x.wav,1.354,yes
id_r2tksxl26h,id_r2tksxl26h.wav,1.554,up
id_iuzrykgq66,id_iuzrykgq66.wav,2.133,stop
id_bbks6fhmk0,id_bbks6fhmk0.wav,1.792,right
id_2am3kjdu2t,id_2am3kjdu2t.wav,2.274,go
id_qde237oykk,id_qde237oykk.wav,1.078,no
id_vlvff6h874,id_vlvff6h874.wav,1.494,no
id_bgi327fg5n,id_bgi327fg5n.wav,2.998,left
id_zpykkk40h4,id_zpykkk40h4.wav,1.494,no
id_dbjd1zzfg3,id_dbjd1zzfg3.wav,2.118,go
id_r2ub3odbbv,id_r2ub3odbbv.wav,2.178,right
id_rz22ohnio4,id_rz22ohnio4.wav,1.078,no
id_g4z7j9185f,id_g4z7j9185f.wav,1.792,right
id_plstxhfqjq,id_plstxhfqjq.wav,1.792,right
id_vo3i6dzvx5,id_vo3i6dzvx5.wav,1.984,left
id_0ow020vw7d,id_0ow020vw7d.wav,2.378,yes
id_sc2rdfm709,id_sc2rdfm709.wav,2.854,stop
id_l1p3of624s,id_l1p3of624s.wav,1.38,go
id_ntziw73ozx,id_ntziw73ozx.wav,2.274,go
id_93yq0ymxfa,id_93yq0ymxfa.wav,1.934,right
id_xmoxzz8t1y,id_xmoxzz8t1y.wav,1.554,up
id_zxakc25m0i,id_zxakc25m0i.wav,2.133,yes
id_8a6n1aedhz,id_8a6n1aedhz.wav,1.578,up
id_a0ejkacu34,id_a0ejkacu34.wav,2.274,down
id_4mna2insb5,id_4mna2insb5.wav,1.278,go
id_d6245nrwir,id_d6245nrwir.wav,2.027,down
id_6b0u5o0l05,id_6b0u5o0l05.wav,2.274,down
id_540jat9q14,id_540jat9q14.wav,1.574,left
id_h4aqatw8d2,id_h4aqatw8d2.wav,1.934,right
id_3fuhw0g77i,id_3fuhw0g77i.wav,1.674,yes
id_6m459m59vr,id_6m459m59vr.wav,1.338,left
id_kjwtqhgkyu,id_kjwtqhgkyu.wav,1.674,yes
id_9j8cw53i03,id_9j8cw53i03.wav,1.974,left
id_ecn5hemxxo,id_ecn5hemxxo.wav,1.899,left
id_1genyy7f5b,id_1genyy7f5b.wav,1.634,down
id_q7x48yr5ar,id_q7x48yr5ar.wav,2.074,go
id_3vk2ff07o3,id_3vk2ff07o3.wav,1.664,yes
id_sf61y1cguv,id_sf61y1cguv.wav,1.664,yes
id_bw0nu9l168,id_bw0nu9l168.wav,1.554,up
id_l053dipicp,id_l053dipicp.wav,2.176,down
id_tknh78e0p3,id_tknh78e0p3.wav,2.133,stop
id_xwb4znkg8q,id_xwb4znkg8q.wav,1.354,yes
id_fxwin8pfw0,id_fxwin8pfw0.wav,1.674,yes
id_ghgl0vur2v,id_ghgl0vur2v.wav,1.654,right
id_d86at1ftu7,id_d86at1ftu7.wav,2.178,right
id_wdfkrhd254,id_wdfkrhd254.wav,2.027,down
id_fg9wp36pxv,id_fg9wp36pxv.wav,1.358,down
id_sjusb2lmxg,id_sjusb2lmxg.wav,2.133,yes
id_7eedx4fgf5,id_7eedx4fgf5.wav,2.261,right
id_6kppb88rqk,id_6kppb88rqk.wav,2.074,go
id_m1808or9o1,id_m1808or9o1.wav,2.178,right
id_r3lep96956,id_r3lep96956.wav,1.664,no
id_g9a8takcix,id_g9a8takcix.wav,1.984,left
id_w3edrt86yl,id_w3edrt86yl.wav,1.5535,up
id_cprzj6vr7l,id_cprzj6vr7l.wav,1.138,stop
id_0pw2ismy4b,id_0pw2ismy4b.wav,1.578,yes
id_enikqqhji0,id_enikqqhji0.wav,1.298,no
id_tox5ab6296,id_tox5ab6296.wav,1.38,go
id_f6o2jq5bsv,id_f6o2jq5bsv.wav,1.354,yes
id_qmi8lxl8uo,id_qmi8lxl8uo.wav,1.834,up
id_3kkkp73v9n,id_3kkkp73v9n.wav,1.984,up
id_cjz2f478uv,id_cjz2f478uv.wav,1.494,no
id_idqgzhle86,id_idqgzhle86.wav,1.354,yes
id_uj3jc40bq8,id_uj3jc40bq8.wav,1.138,stop
